Date,Close,Volume,Open,High,Low
05/07/2021,$41.02,144750,$40.59,$41.37,$40.30
05/10/2021,$38.70,457145,$40.79,$40.99,$38.62
05/11/2021,$38.52,454823,$36.70,$38.69,$35.8534
05/12/2021,$35.51,356370,$37.44,$38.11,$35.45
05/13/2021,$37.07,277546,$36.20,$37.78,$36.18
05/14/2021,$38.30,182192,$38.314,$38.65,$37.24
05/17/2021,$38.16,178655,$37.72,$38.39,$37.18
05/18/2021,$37.73,136443,$38.54,$39.18,$37.73
05/19/2021,$38.89,169276,$36.82,$39.34,$36.60
05/20/2021,$40.19,164708,$39.23,$40.25,$38.74
05/21/2021,$39.58,154071,$40.02,$40.93,$39.57
05/24/2021,$40.65,196484,$39.81,$40.90,$39.81
05/25/2021,$40.15,196628,$40.87,$41.53,$40.15
05/26/2021,$40.63,142168,$40.12,$40.64,$39.895
05/27/2021,$40.97,151023,$40.36,$41.34,$40.14
05/28/2021,$41.44,164281,$40.98,$41.70,$40.1512
06/01/2021,$41.68,224112,$42.00,$42.60,$41.25
06/02/2021,$41.20,134376,$41.65,$41.94,$40.9803
06/03/2021,$40.07,116545,$40.49,$40.82,$39.99
06/04/2021,$41.51,118514,$40.59,$41.57,$40.59
06/07/2021,$41.55,143863,$41.29,$41.80,$41.01
06/08/2021,$41.48,122723,$42.00,$42.4999,$41.26
06/09/2021,$40.51,143064,$41.51,$41.765,$40.34
06/10/2021,$40.95,139682,$40.73,$41.235,$40.27
06/11/2021,$41.51,152074,$41.13,$41.58,$40.68
06/14/2021,$41.75,162298,$41.52,$42.46,$41.51
06/15/2021,$41.69,107406,$41.76,$42.22,$41.55
06/16/2021,$41.42,108770,$41.73,$42.11,$41.079
06/17/2021,$41.14,108582,$41.19,$41.80,$40.41
06/18/2021,$38.49,441467,$40.34,$41.11,$38.41
06/21/2021,$38.16,325472,$38.70,$39.2987,$38.13
06/22/2021,$38.61,186573,$37.88,$38.983,$37.66
06/23/2021,$38.62,272339,$38.72,$39.51,$38.57
06/24/2021,$39.58,285491,$38.80,$39.67,$38.75
06/25/2021,$39.12,645295,$39.50,$40.04,$38.92
06/28/2021,$40.60,165790,$39.49,$40.64,$39.49
06/29/2021,$40.65,105268,$40.60,$40.916,$40.1802
06/30/2021,$40.42,114126,$40.67,$40.79,$40.15
07/01/2021,$39.81,310417,$40.60,$40.63,$39.67
07/02/2021,$39.51,222513,$40.06,$40.24,$39.08
07/06/2021,$38.69,143054,$39.74,$39.95,$37.98
07/07/2021,$37.94,181222,$38.86,$39.32,$37.80
07/08/2021,$36.84,210311,$36.80,$37.68,$35.58
07/09/2021,$37.97,146735,$37.38,$38.26,$37.20
07/12/2021,$38.29,86944,$38.18,$38.42,$37.80
07/13/2021,$37.33,143418,$37.95,$38.10,$37.24
07/14/2021,$36.59,181726,$38.64,$38.64,$36.52
07/15/2021,$35.40,360834,$36.19,$36.28,$34.70
07/16/2021,$34.50,213627,$35.88,$36.00,$34.40
07/19/2021,$34.06,303864,$34.05,$34.36,$33.36
07/20/2021,$35.50,279539,$34.35,$35.84,$33.83
07/21/2021,$37.45,174421,$35.68,$37.51,$35.68
07/22/2021,$37.40,200660,$37.44,$37.63,$36.86
07/23/2021,$37.55,127282,$37.71,$38.04,$37.05
07/26/2021,$37.20,135015,$37.57,$38.20,$36.84
07/27/2021,$35.78,133311,$36.87,$37.18,$34.90
07/28/2021,$37.32,176448,$36.08,$37.555,$36.08
07/29/2021,$37.74,120440,$37.53,$37.83,$36.84
07/30/2021,$38.55,130915,$37.33,$38.785,$37.33
08/02/2021,$38.56,168070,$39.09,$39.75,$38.53
08/03/2021,$39.07,242514,$38.57,$39.09,$37.91
08/04/2021,$38.71,194244,$39.19,$39.6887,$38.61
08/05/2021,$43.65,561431,$43.50,$45.25,$42.10
08/06/2021,$45.56,434021,$44.10,$45.57,$43.35
08/09/2021,$44.20,204464,$45.31,$45.595,$43.88
08/10/2021,$44.06,128218,$44.17,$44.185,$43.3204
08/11/2021,$44.22,137014,$44.65,$44.93,$43.20
08/12/2021,$43.69,167516,$43.74,$44.21,$42.88
08/13/2021,$43.07,220445,$44.00,$44.20,$42.8541
08/16/2021,$43.19,146407,$42.95,$43.49,$42.52
08/17/2021,$41.93,179606,$42.56,$42.56,$41.305
08/18/2021,$42.63,183751,$42.15,$43.36,$42.15
08/19/2021,$42.60,146808,$42.47,$42.84,$41.68
08/20/2021,$42.52,148109,$42.65,$42.775,$41.75
08/23/2021,$44.41,158785,$43.20,$44.53,$42.82
08/24/2021,$45.25,178510,$45.00,$45.42,$44.38
08/25/2021,$49.05,632941,$46.15,$49.73,$46.04
08/26/2021,$48.41,293452,$48.63,$49.35,$47.08
08/27/2021,$51.67,420945,$48.36,$51.73,$48.2525
08/30/2021,$50.90,299734,$52.13,$52.80,$50.01
08/31/2021,$49.71,660162,$50.88,$50.88,$48.83
09/01/2021,$48.58,210095,$49.80,$50.01,$48.17
09/02/2021,$49.84,157323,$48.95,$50.10,$48.60
09/03/2021,$50.06,224439,$49.55,$50.61,$49.25
09/07/2021,$50.05,215056,$50.10,$50.46,$48.82
09/08/2021,$48.80,153364,$49.80,$49.80,$48.45
09/09/2021,$48.86,155511,$48.56,$49.54,$48.2222
09/10/2021,$48.71,150565,$49.38,$49.86,$48.6539
09/13/2021,$49.15,186739,$49.09,$49.25,$48.15
09/14/2021,$49.23,141630,$49.23,$49.82,$48.661
09/15/2021,$49.20,139650,$49.25,$49.25,$48.04
09/16/2021,$49.44,217758,$48.98,$49.80,$48.50
09/17/2021,$48.88,551392,$49.33,$49.46,$47.75
09/20/2021,$48.22,209670,$47.33,$48.26,$46.51
09/21/2021,$47.85,120231,$48.34,$48.50,$47.28
09/22/2021,$48.47,209909,$48.34,$48.89,$48.00
09/23/2021,$50.13,156776,$48.63,$50.43,$48.3501
09/24/2021,$49.15,180491,$49.88,$50.18,$49.12
09/27/2021,$49.76,167636,$48.77,$49.93,$48.15
09/28/2021,$47.68,197760,$48.72,$48.73,$47.42
09/29/2021,$46.71,219474,$48.14,$48.19,$46.30
09/30/2021,$47.03,220007,$47.14,$48.55,$47.00
10/01/2021,$47.81,192515,$47.34,$48.08,$46.275
10/04/2021,$45.52,238734,$47.34,$47.38,$45.33
10/05/2021,$45.95,156733,$45.83,$47.13,$45.83
10/06/2021,$45.88,160846,$45.70,$46.53,$45.14
10/07/2021,$47.46,262098,$46.64,$47.94,$46.47
10/08/2021,$47.18,162441,$47.62,$47.92,$46.855
10/11/2021,$48.56,420860,$47.08,$49.22,$46.85
10/12/2021,$47.66,345376,$49.15,$49.83,$47.30
10/13/2021,$47.19,217961,$47.79,$48.66,$46.91
10/14/2021,$48.45,163777,$48.53,$48.59,$47.88
10/15/2021,$49.37,607120,$49.24,$50.25,$48.1896
10/18/2021,$49.64,311460,$49.28,$49.70,$47.50
10/19/2021,$51.21,347474,$49.75,$51.72,$49.51
10/20/2021,$49.97,284023,$51.52,$51.65,$49.70
10/21/2021,$49.45,179324,$50.00,$50.165,$48.465
10/22/2021,$49.29,168817,$49.75,$50.40,$49.00
10/25/2021,$49.32,186466,$49.31,$50.13,$48.98
10/26/2021,$50.86,636461,$50.04,$52.48,$49.54
10/27/2021,$50.17,230655,$50.50,$51.58,$50.0801
10/28/2021,$53.99,595207,$50.95,$54.20,$50.95
10/29/2021,$54.93,402434,$54.56,$55.01,$53.10
11/01/2021,$56.70,487750,$55.50,$57.00,$55.38
11/02/2021,$57.03,330283,$57.00,$57.29,$55.93
11/03/2021,$59.04,551310,$57.10,$59.56,$55.90
11/04/2021,$57.91,791299,$58.90,$59.5774,$53.69
11/05/2021,$61.06,484976,$58.80,$62.00,$58.80
11/08/2021,$61.85,382007,$63.0515,$63.0515,$61.30
11/09/2021,$62.14,383406,$61.78,$62.64,$61.20
11/10/2021,$60.43,612335,$60.84,$63.23,$60.05
11/11/2021,$61.13,300294,$61.28,$62.19,$60.67
11/12/2021,$61.41,324250,$62.00,$62.35,$61.31
11/15/2021,$61.81,357380,$62.13,$62.73,$61.0544
11/16/2021,$64.16,511423,$61.65,$64.17,$60.89
11/17/2021,$63.02,367522,$64.18,$65.16,$62.34
11/18/2021,$62.95,315128,$64.77,$64.77,$61.76
11/19/2021,$62.56,303077,$62.67,$63.99,$62.15
11/22/2021,$63.58,490891,$64.06,$64.99,$62.735
11/23/2021,$63.83,477412,$63.145,$64.65,$61.40
11/24/2021,$64.72,246470,$63.16,$64.875,$62.413
11/26/2021,$62.83,240357,$62.80,$63.7383,$61.1701
11/29/2021,$62.21,519473,$64.08,$64.53,$61.45
11/30/2021,$61.82,983428,$61.53,$62.855,$59.62
12/01/2021,$63.48,682292,$63.52,$67.19,$63.1135
12/02/2021,$63.99,332460,$63.79,$64.9859,$61.81
12/03/2021,$61.96,339107,$64.38,$65.00,$61.30
12/06/2021,$63.45,318818,$62.98,$64.05,$60.12
12/07/2021,$68.73,713874,$64.70,$68.9667,$64.68
12/08/2021,$68.91,467253,$69.18,$69.7861,$67.461
12/09/2021,$65.85,326329,$68.77,$69.316,$65.645
12/10/2021,$66.00,448674,$68.861,$68.861,$64.86
12/13/2021,$63.41,422245,$66.18,$66.3203,$63.11
12/14/2021,$63.47,363813,$62.68,$63.75,$61.50
12/15/2021,$67.25,474347,$63.71,$67.34,$62.21
12/16/2021,$61.94,462517,$67.90,$67.90,$61.58
12/17/2021,$63.21,917025,$61.46,$63.61,$61.00
12/20/2021,$62.82,413239,$61.83,$63.08,$60.95
12/21/2021,$65.29,296347,$64.74,$65.55,$63.14
12/22/2021,$66.77,184112,$64.96,$67.00,$64.50
12/23/2021,$68.08,275884,$67.86,$68.38,$66.745
12/27/2021,$72.84,387766,$68.80,$73.14,$68.67
12/28/2021,$71.42,308665,$72.84,$73.30,$70.402
12/29/2021,$73.36,283296,$71.28,$73.50,$71.10
12/30/2021,$73.11,725831,$73.40,$74.50,$71.64
12/31/2021,$74.56,449120,$73.26,$75.40,$73.2295
01/03/2022,$76.77,653015,$75.37,$77.17,$74.92
01/04/2022,$74.98,789263,$76.90,$77.60,$72.7594
01/05/2022,$70.19,461516,$74.90,$75.04,$70.03
01/06/2022,$72.17,454740,$70.30,$73.33,$68.79
01/07/2022,$68.67,402620,$72.20,$72.9105,$67.45
01/10/2022,$67.13,584737,$68.03,$68.36,$63.90
01/11/2022,$68.54,338758,$67.15,$68.90,$65.67
01/12/2022,$70.21,352341,$69.47,$71.025,$68.42
01/13/2022,$67.40,431218,$72.00,$73.00,$67.11
01/14/2022,$71.39,296420,$66.23,$71.4899,$65.80
01/18/2022,$65.89,425724,$69.94,$70.626,$65.63
01/19/2022,$62.84,477724,$66.78,$67.83,$62.55
01/20/2022,$60.94,314980,$63.91,$65.2899,$60.76
01/21/2022,$59.99,474515,$60.11,$63.32,$59.30
01/24/2022,$61.72,632397,$58.87,$61.88,$55.85
01/25/2022,$59.41,342331,$59.62,$61.11,$58.01
01/26/2022,$61.64,465204,$62.54,$64.555,$60.25
01/27/2022,$57.30,468032,$62.26,$62.26,$56.40
01/28/2022,$59.09,517723,$56.23,$59.12,$54.20
01/31/2022,$62.61,479885,$59.50,$62.65,$58.64
02/01/2022,$63.27,278776,$63.12,$63.82,$60.86
02/02/2022,$63.58,301250,$64.14,$65.19,$62.22
02/03/2022,$61.14,319025,$61.89,$63.24,$60.74
02/04/2022,$62.89,291556,$61.35,$63.75,$60.33
02/07/2022,$63.24,467516,$63.28,$64.9014,$62.8937
02/08/2022,$67.28,1089733,$65.50,$68.59,$63.52
02/09/2022,$71.68,709968,$68.59,$71.77,$67.89
02/10/2022,$71.25,952877,$70.00,$75.00,$68.88
02/11/2022,$64.75,709474,$71.30,$71.9599,$64.05
02/14/2022,$65.99,447743,$64.98,$67.75,$64.89
02/15/2022,$70.40,412947,$67.60,$70.82,$67.60
02/16/2022,$71.48,398931,$70.45,$72.052,$68.56
02/17/2022,$68.79,279603,$70.16,$70.98,$68.33
02/18/2022,$67.55,279058,$69.00,$69.47,$66.7336
02/22/2022,$65.41,346743,$66.13,$68.27,$64.39
02/23/2022,$63.84,363799,$67.14,$68.2572,$63.60
02/24/2022,$67.75,503524,$60.00,$67.87,$59.02
02/25/2022,$69.44,324540,$67.77,$69.465,$66.4131
02/28/2022,$69.22,500629,$69.17,$71.69,$67.70
03/01/2022,$66.71,514414,$70.52,$71.15,$65.88
03/02/2022,$71.59,541196,$67.75,$71.75,$67.42
03/03/2022,$69.14,449674,$72.335,$72.83,$68.44
03/04/2022,$61.63,859248,$67.75,$68.5871,$60.31
03/07/2022,$58.84,546797,$61.66,$63.04,$58.58
03/08/2022,$62.11,611090,$59.17,$64.68,$58.84
03/09/2022,$65.73,552443,$64.55,$66.71,$64.46
03/10/2022,$64.87,255491,$64.00,$65.1413,$63.01
03/11/2022,$63.38,275425,$66.00,$67.41,$63.36
03/14/2022,$59.17,527907,$63.38,$63.457,$59.01
03/15/2022,$64.43,529177,$59.64,$64.57,$59.55
03/16/2022,$71.81,724163,$65.68,$71.98,$65.68
03/17/2022,$75.36,652880,$70.88,$75.73,$70.03
03/18/2022,$80.53,1319939,$74.74,$81.305,$74.5369
03/21/2022,$78.53,700302,$80.53,$80.84,$76.70
03/22/2022,$81.30,480842,$79.18,$82.71,$78.90
03/23/2022,$78.56,540271,$80.53,$82.89,$78.3791
03/24/2022,$82.53,534126,$79.72,$83.735,$79.12
03/25/2022,$78.51,674863,$82.53,$82.54,$76.62
03/28/2022,$78.57,588629,$78.76,$79.85,$75.85
03/29/2022,$81.15,523504,$80.91,$81.71,$78.89
03/30/2022,$77.45,495234,$81.09,$81.10,$77.35
03/31/2022,$75.53,436566,$77.89,$78.9799,$75.38
04/01/2022,$71.55,990980,$76.00,$77.20,$70.48
04/04/2022,$72.30,352143,$72.17,$73.70,$71.4079
04/05/2022,$65.59,758767,$72.20,$72.539,$64.89
04/06/2022,$61.80,626725,$63.79,$64.84,$61.31
04/07/2022,$61.76,754235,$61.99,$63.92,$60.50
04/08/2022,$59.10,761468,$61.38,$61.50,$58.91
04/11/2022,$56.76,538761,$57.94,$58.70,$56.64
04/12/2022,$57.05,779604,$58.56,$60.30,$56.67
04/13/2022,$58.37,432942,$57.48,$59.50,$57.25
04/14/2022,$56.43,343420,$58.50,$59.1545,$56.36
04/18/2022,$56.50,456467,$56.06,$57.41,$55.33
04/19/2022,$58.18,425190,$56.42,$58.605,$55.76
04/20/2022,$57.93,380308,$59.50,$60.50,$57.71
04/21/2022,$56.45,453844,$60.40,$60.55,$55.87
04/22/2022,$54.83,293913,$56.27,$57.35,$54.76
04/25/2022,$56.49,422954,$54.10,$56.80,$54.00
04/26/2022,$53.93,351190,$55.86,$56.00,$53.80
04/27/2022,$53.58,308634,$53.19,$55.495,$53.065
04/28/2022,$56.71,324307,$55.08,$57.31,$53.79
04/29/2022,$54.45,268797,$55.34,$57.4501,$54.23
05/02/2022,$56.01,409335,$54.10,$56.04,$53.44
05/03/2022,$56.99,277045,$55.67,$57.50,$54.85
05/04/2022,$60.70,459771,$57.80,$60.77,$55.6611
05/05/2022,$57.14,1041875,$59.29,$60.99,$56.24
05/06/2022,$58.20,576951,$56.96,$59.73,$55.36
05/09/2022,$54.54,487851,$56.075,$57.35,$53.50
05/10/2022,$55.46,412773,$56.60,$57.08,$53.41
05/11/2022,$53.08,626479,$55.31,$57.32,$52.79
05/12/2022,$54.28,367906,$52.61,$55.46,$51.8001
05/13/2022,$58.65,403855,$56.05,$59.44,$55.35
05/16/2022,$56.38,312956,$57.72,$58.61,$56.23
05/17/2022,$60.56,294777,$58.69,$60.96,$58.67
05/18/2022,$57.02,372465,$58.65,$60.75,$56.26
05/19/2022,$57.27,251718,$56.49,$58.845,$56.3101
05/20/2022,$56.25,464455,$58.54,$59.26,$54.33
05/23/2022,$57.05,239359,$56.50,$58.15,$56.01
05/24/2022,$54.16,239570,$55.54,$56.56,$53.43
05/25/2022,$56.11,244188,$53.97,$56.645,$53.90
05/26/2022,$59.96,337939,$55.49,$60.80,$55.19
05/27/2022,$62.39,351150,$60.77,$62.96,$60.55
05/31/2022,$62.06,429731,$62.27,$62.70,$61.15
06/01/2022,$61.22,256310,$62.78,$63.36,$60.17
06/02/2022,$64.22,352519,$60.87,$64.37,$60.87
06/03/2022,$61.99,294216,$62.80,$63.26,$61.44
06/06/2022,$62.93,251495,$63.14,$64.20,$62.34
06/07/2022,$63.64,311806,$61.66,$63.98,$60.7701
06/08/2022,$63.41,330914,$63.30,$64.85,$62.36
06/09/2022,$60.45,387756,$62.67,$62.9026,$60.37
06/10/2022,$57.84,257305,$58.95,$60.52,$57.05
06/13/2022,$54.22,291911,$54.94,$56.36,$53.22
06/14/2022,$55.58,277725,$54.82,$56.24,$53.88
06/15/2022,$56.01,315002,$55.71,$57.40,$54.67
06/16/2022,$51.63,309390,$53.92,$54.35,$50.69
06/17/2022,$52.01,418595,$52.31,$53.12,$51.50
06/21/2022,$53.84,257552,$53.57,$55.22,$53.14
06/22/2022,$53.27,186839,$52.33,$54.0955,$52.25
06/23/2022,$53.74,338396,$53.58,$54.139,$52.41
06/24/2022,$58.20,709481,$54.53,$58.24,$54.19
06/27/2022,$58.32,385542,$59.23,$59.39,$56.61
06/28/2022,$56.57,251755,$58.70,$59.095,$56.36
06/29/2022,$54.77,211709,$56.18,$56.18,$53.82
06/30/2022,$54.84,385125,$53.72,$56.1499,$53.06
07/01/2022,$47.95,948665,$53.60,$54.065,$47.67
07/05/2022,$49.05,538248,$46.54,$49.36,$46.4101
07/06/2022,$48.22,236791,$48.97,$49.5934,$47.79
07/07/2022,$51.20,274265,$49.36,$52.20,$49.36
07/08/2022,$52.27,227556,$50.56,$52.80,$50.08
07/11/2022,$51.10,157776,$51.25,$51.92,$50.49
07/12/2022,$52.70,253106,$52.35,$53.3299,$51.23
07/13/2022,$53.82,279301,$51.05,$54.268,$51.05
07/14/2022,$54.60,253908,$53.83,$54.805,$52.45
07/15/2022,$56.20,193313,$55.69,$56.41,$54.24
07/18/2022,$56.16,260384,$58.05,$58.05,$55.695
07/19/2022,$60.84,411300,$57.69,$61.6083,$57.1135
07/20/2022,$64.74,613340,$60.80,$65.205,$60.80
07/21/2022,$66.55,555324,$65.35,$67.06,$64.31
07/22/2022,$63.65,490720,$66.38,$66.40,$62.56
07/25/2022,$63.98,276085,$63.56,$63.99,$62.05
07/26/2022,$63.35,237888,$63.50,$64.8999,$63.08
07/27/2022,$67.02,382512,$64.43,$68.00,$64.40
07/28/2022,$68.46,251486,$67.12,$68.63,$65.6206
07/29/2022,$70.33,585819,$68.10,$70.48,$67.75
08/01/2022,$70.19,319743,$70.16,$72.06,$69.24
08/02/2022,$70.04,289389,$69.00,$70.90,$68.52
08/03/2022,$72.70,438238,$70.34,$73.16,$69.92
08/04/2022,$78.57,1021767,$75.30,$79.23,$74.55
08/05/2022,$78.18,483611,$77.12,$79.8288,$76.42
08/08/2022,$75.50,494202,$77.42,$78.1124,$73.26
08/09/2022,$68.35,852883,$73.29,$73.375,$66.70
08/10/2022,$70.73,553065,$70.70,$71.24,$68.54
08/11/2022,$70.65,476165,$71.31,$73.3778,$70.39
08/12/2022,$76.87,747267,$71.66,$77.08,$71.44
08/15/2022,$76.35,700649,$76.89,$77.69,$74.01
08/16/2022,$71.69,601661,$74.89,$75.5999,$71.46
08/17/2022,$69.38,505370,$70.40,$70.57,$67.46
08/18/2022,$75.19,651936,$70.83,$75.62,$69.65
08/19/2022,$74.22,438981,$73.46,$74.335,$72.2601
08/22/2022,$70.68,399243,$72.30,$73.72,$70.29
08/23/2022,$72.22,341405,$70.81,$72.9999,$70.79
08/24/2022,$72.39,430201,$72.40,$73.69,$70.84
08/25/2022,$81.73,1925142,$72.75,$82.59,$72.75
08/26/2022,$72.29,1640426,$83.01,$83.39,$71.63
08/29/2022,$70.26,790485,$70.56,$72.2499,$69.01
08/30/2022,$67.35,883934,$71.00,$71.63,$65.681
08/31/2022,$66.94,481575,$67.58,$67.58,$64.681
09/01/2022,$63.55,741886,$64.70,$64.87,$61.4029
09/02/2022,$63.39,364411,$64.32,$65.69,$62.71
09/06/2022,$62.16,426169,$63.80,$64.46,$61.90
09/07/2022,$62.55,282374,$62.15,$63.07,$61.43
09/08/2022,$64.19,383631,$61.26,$64.19,$60.6978
09/09/2022,$65.61,354104,$65.00,$66.13,$64.72
09/12/2022,$66.32,343062,$66.19,$66.53,$64.41
09/13/2022,$62.92,327597,$62.79,$64.2299,$62.11
09/14/2022,$63.15,209831,$63.25,$64.13,$61.83
09/15/2022,$61.74,231023,$62.35,$63.29,$60.74
09/16/2022,$61.25,489639,$60.25,$61.42,$59.085
09/19/2022,$61.40,248801,$60.11,$62.18,$59.41
09/20/2022,$61.34,221546,$60.28,$61.775,$59.99
09/21/2022,$61.10,237323,$61.43,$63.5899,$60.94
09/22/2022,$58.47,301564,$60.69,$61.00,$57.88
09/23/2022,$57.34,356193,$57.50,$58.01,$56.29
09/26/2022,$57.57,343500,$57.20,$59.22,$57.20
09/27/2022,$59.67,335077,$59.65,$60.6452,$58.11
09/28/2022,$62.58,397836,$59.33,$62.99,$58.8887
09/29/2022,$62.62,314422,$61.95,$62.70,$60.32
09/30/2022,$60.56,627682,$60.62,$62.65,$59.039
10/03/2022,$63.25,277482,$61.63,$64.38,$61.28
10/04/2022,$66.95,343721,$66.14,$67.50,$65.00
10/05/2022,$67.22,607521,$65.50,$67.83,$65.095
10/06/2022,$66.48,263021,$67.13,$68.825,$66.23
10/07/2022,$61.46,381324,$64.04,$64.54,$61.175
10/10/2022,$59.29,356977,$61.71,$61.71,$56.94
10/11/2022,$56.01,519462,$57.98,$58.84,$55.19
10/12/2022,$54.08,387859,$55.75,$56.29,$53.75
10/13/2022,$55.87,485851,$51.90,$57.2218,$51.00
10/14/2022,$51.71,462481,$56.30,$56.80,$51.55
10/17/2022,$52.05,505057,$53.20,$54.00,$51.535
10/18/2022,$50.79,749071,$53.77,$54.645,$49.78
10/19/2022,$51.04,528553,$50.66,$51.89,$50.089
10/20/2022,$53.18,409770,$51.59,$55.5399,$51.59
10/21/2022,$55.36,273718,$53.30,$55.63,$52.82
10/24/2022,$55.43,241684,$55.44,$55.82,$53.71
10/25/2022,$57.87,347458,$55.75,$59.30,$55.75
10/26/2022,$58.65,302501,$57.00,$60.67,$56.02
10/27/2022,$57.33,258771,$59.29,$60.0493,$57.03
10/28/2022,$59.87,214510,$57.44,$60.3856,$57.3403
10/31/2022,$58.00,296341,$59.16,$59.63,$57.57
11/01/2022,$58.76,293242,$59.63,$59.99,$58.74
11/02/2022,$57.36,384154,$58.80,$60.67,$57.18
11/03/2022,$59.84,582110,$57.54,$62.55,$57.11
11/04/2022,$65.05,593841,$62.33,$65.14,$61.30
11/07/2022,$69.17,580766,$64.50,$69.885,$64.49
11/08/2022,$69.92,380080,$70.84,$71.27,$68.5036
11/09/2022,$69.83,302622,$68.55,$70.42,$67.62
11/10/2022,$75.06,572897,$73.11,$75.21,$72.18
11/11/2022,$77.09,343636,$75.00,$78.00,$74.60
11/14/2022,$76.41,361442,$75.635,$78.00,$75.2942
11/15/2022,$78.10,315454,$78.55,$80.2399,$77.70
11/16/2022,$74.39,402697,$76.40,$76.40,$73.01
11/17/2022,$76.51,422528,$72.28,$76.61,$71.43
11/18/2022,$76.59,261050,$78.35,$78.77,$76.0385
11/21/2022,$77.16,450817,$75.13,$77.38,$75.07
11/22/2022,$78.70,428335,$77.74,$78.72,$75.92
11/23/2022,$79.07,330793,$78.62,$81.063,$78.59
11/25/2022,$79.38,93576,$78.17,$79.59,$78.05
11/28/2022,$76.69,277813,$78.37,$78.52,$75.97
11/29/2022,$76.31,316240,$76.99,$78.77,$76.17
11/30/2022,$79.86,376465,$76.99,$79.865,$74.21
12/01/2022,$79.21,245827,$80.37,$80.50,$77.55
12/02/2022,$78.76,217572,$77.12,$79.80,$76.61
12/05/2022,$80.11,303240,$78.58,$80.21,$76.67
12/06/2022,$78.04,455484,$79.75,$80.20,$77.25
12/07/2022,$78.11,220921,$77.00,$79.0866,$76.9848
12/08/2022,$81.93,432585,$78.42,$82.50,$77.68
12/09/2022,$81.95,355368,$81.08,$82.50,$79.47
12/12/2022,$83.34,401736,$81.40,$84.11,$81.02
12/13/2022,$86.52,551141,$86.60,$88.73,$84.635
12/14/2022,$85.41,388114,$86.00,$87.4442,$84.44
12/15/2022,$82.76,520902,$83.10,$84.39,$81.59
12/16/2022,$81.43,775563,$81.20,$82.75,$80.20
12/19/2022,$78.60,525062,$80.83,$81.43,$77.30
12/20/2022,$80.48,346680,$77.74,$80.585,$77.3201
12/21/2022,$82.65,312710,$81.42,$83.25,$80.75
12/22/2022,$80.43,719235,$80.65,$81.00,$75.73
12/23/2022,$80.27,234085,$79.59,$80.67,$78.68
12/27/2022,$79.22,178571,$79.97,$80.19,$78.59
12/28/2022,$77.38,157117,$78.36,$79.73,$77.06
12/29/2022,$79.37,211716,$78.76,$80.21,$78.67
12/30/2022,$79.36,230069,$78.05,$79.49,$77.00
01/03/2023,$78.20,375566,$80.68,$81.28,$76.97
01/04/2023,$78.69,324946,$79.69,$80.33,$77.99
01/05/2023,$82.42,499933,$78.78,$83.31,$78.555
01/06/2023,$87.54,565933,$83.78,$88.81,$82.81
01/09/2023,$92.24,779275,$89.01,$93.75,$89.01
01/10/2023,$93.08,484688,$91.50,$94.54,$91.21
01/11/2023,$95.44,701993,$94.21,$96.71,$92.51
01/12/2023,$97.67,514912,$96.50,$99.23,$94.84
01/13/2023,$100.51,407032,$96.87,$100.60,$96.19
01/17/2023,$102.00,416360,$100.50,$102.13,$99.32
01/18/2023,$102.02,739927,$102.91,$103.66,$100.39
01/19/2023,$98.18,560694,$100.50,$101.295,$95.95
01/20/2023,$102.31,447139,$99.88,$102.65,$98.34
01/23/2023,$107.24,608123,$102.75,$109.50,$102.16
01/24/2023,$107.88,384100,$106.25,$108.19,$105.01
01/25/2023,$110.59,519147,$105.52,$111.75,$105.21
01/26/2023,$113.73,481521,$111.50,$113.81,$107.81
01/27/2023,$110.44,432089,$112.28,$112.75,$109.85
01/30/2023,$107.83,552461,$108.35,$110.64,$106.762
01/31/2023,$109.95,506178,$107.22,$110.9056,$107.01
02/01/2023,$115.15,757214,$110.98,$116.99,$110.44
02/02/2023,$118.97,681156,$116.32,$120.34,$116.0001
02/03/2023,$118.04,666485,$116.00,$121.58,$116.00
02/06/2023,$115.94,599569,$116.04,$117.4899,$114.15
02/07/2023,$118.73,665704,$115.83,$119.27,$114.0251
02/08/2023,$117.57,645663,$118.61,$120.71,$116.33
02/09/2023,$124.41,1116475,$118.27,$128.415,$115.00
02/10/2023,$123.36,659735,$123.70,$124.77,$119.37
02/13/2023,$128.33,747700,$125.015,$128.34,$121.70
02/14/2023,$127.47,761794,$126.46,$129.71,$124.40
02/15/2023,$128.85,525263,$125.34,$129.70,$124.51
02/16/2023,$127.30,516091,$126.27,$129.53,$125.40
02/17/2023,$121.93,1158739,$127.00,$127.00,$118.50
02/21/2023,$120.85,741933,$118.78,$122.35,$118.50
02/22/2023,$122.28,504109,$121.00,$122.855,$119.77
02/23/2023,$124.71,605701,$126.00,$127.14,$122.48
02/24/2023,$123.47,490538,$121.31,$123.85,$120.50
02/27/2023,$125.29,358689,$125.34,$126.90,$123.44
02/28/2023,$128.54,860299,$126.00,$131.56,$125.42
03/01/2023,$132.24,582315,$129.72,$132.98,$129.51
03/02/2023,$129.17,2077298,$123.80,$129.67,$108.4301
03/03/2023,$129.91,562941,$129.34,$130.435,$127.61
03/06/2023,$128.85,495897,$130.00,$131.6309,$127.44
03/07/2023,$128.00,443264,$128.94,$130.43,$126.5899
03/08/2023,$131.09,505622,$129.04,$133.4799,$128.91
