Date,Close,Volume,Open,High,Low
12/10/2021,$97.20,1139534,$98.15,$98.56,$94.90
12/13/2021,$97.07,1652066,$97.057,$99.39,$93.13
12/14/2021,$95.32,1143943,$94.37,$96.01,$92.715
12/15/2021,$95.18,1355595,$95.3913,$95.3913,$91.27
12/16/2021,$91.20,1568538,$96.14,$97.30,$89.44
12/17/2021,$93.16,2740856,$89.58,$93.77,$88.76
12/20/2021,$85.76,2964049,$87.79,$88.00,$84.78
12/21/2021,$89.12,1295245,$87.20,$89.21,$87.00
12/22/2021,$87.92,800405,$88.735,$88.87,$86.66
12/23/2021,$87.37,937607,$88.63,$88.63,$86.20
12/27/2021,$87.86,731039,$88.00,$88.00,$85.90
12/28/2021,$87.35,560918,$88.25,$88.7044,$87.08
12/29/2021,$87.18,795337,$87.16,$88.14,$85.97
12/30/2021,$88.04,837518,$87.76,$89.2867,$87.395
12/31/2021,$87.16,502906,$87.50,$88.9799,$87.11
01/03/2022,$88.58,770621,$88.01,$89.02,$86.74
01/04/2022,$87.28,1810558,$91.195,$91.36,$85.45
01/05/2022,$83.51,1480537,$87.30,$87.825,$83.11
01/06/2022,$83.97,1412807,$83.01,$84.48,$81.10
01/07/2022,$84.68,1046132,$83.44,$85.99,$83.32
01/10/2022,$84.30,1553588,$83.02,$84.39,$80.84
01/11/2022,$84.45,896891,$84.47,$85.08,$83.39
01/12/2022,$84.12,790069,$85.14,$86.50,$83.87
01/13/2022,$82.78,1030455,$85.46,$86.40,$82.63
01/14/2022,$83.02,1221183,$82.17,$84.3195,$81.05
01/18/2022,$81.50,940916,$81.45,$82.49,$80.41
01/19/2022,$81.37,975952,$81.65,$82.74,$80.651
01/20/2022,$81.49,1618752,$83.193,$85.33,$81.48
01/21/2022,$76.82,2299871,$80.44,$80.80,$76.48
01/24/2022,$77.93,1549803,$74.90,$77.96,$72.55
01/25/2022,$75.94,1217262,$75.43,$77.44,$74.16
01/26/2022,$76.37,1432497,$78.78,$79.40,$75.29
01/27/2022,$72.22,2613664,$77.56,$78.19,$72.19
01/28/2022,$73.42,1395500,$72.10,$73.90,$69.86
01/31/2022,$78.38,2347311,$73.84,$78.56,$73.84
02/01/2022,$77.70,1275619,$78.32,$78.87,$75.7303
02/02/2022,$76.37,1173795,$78.37,$78.4823,$75.90
02/03/2022,$71.28,2220366,$72.23,$74.2099,$71.02
02/04/2022,$71.00,2863731,$71.27,$71.50,$67.3928
02/07/2022,$69.74,1287232,$70.89,$71.42,$69.175
02/08/2022,$70.39,1263134,$69.80,$70.595,$68.92
02/09/2022,$74.17,1976486,$74.00,$74.23,$71.81
02/10/2022,$71.22,1365442,$72.002,$73.90,$70.875
02/11/2022,$69.31,1092740,$71.34,$71.9299,$68.56
02/14/2022,$68.23,1051944,$68.86,$70.34,$67.8801
02/15/2022,$72.10,1058148,$70.10,$72.18,$69.27
02/16/2022,$71.67,1007674,$70.95,$72.07,$70.02
02/17/2022,$69.95,1097387,$70.82,$71.85,$69.89
02/18/2022,$68.57,881349,$69.97,$70.22,$67.9001
02/22/2022,$65.85,1192307,$67.24,$68.28,$65.53
02/23/2022,$64.90,1299503,$66.88,$66.88,$64.72
02/24/2022,$69.04,2553875,$62.13,$69.06,$61.24
02/25/2022,$70.68,1611179,$69.12,$70.73,$68.08
02/28/2022,$75.29,3132178,$71.935,$75.54,$71.845
03/01/2022,$75.62,3224494,$75.17,$76.935,$74.60
03/02/2022,$69.51,8286891,$65.84,$69.66,$63.01
03/03/2022,$67.37,2623436,$68.67,$70.14,$66.89
03/04/2022,$71.85,3174665,$66.74,$72.48,$66.45
03/07/2022,$75.00,3370680,$73.80,$76.67,$72.11
03/08/2022,$79.52,3976830,$75.50,$81.80,$75.50
03/09/2022,$78.89,2339680,$78.69,$80.40,$76.08
03/10/2022,$76.50,2145130,$77.98,$78.32,$73.84
03/11/2022,$75.39,1538830,$76.47,$77.99,$75.07
03/14/2022,$71.99,1650243,$74.62,$75.12,$71.35
03/15/2022,$74.96,1444644,$71.33,$75.00,$70.52
03/16/2022,$77.59,1808605,$75.44,$77.67,$74.00
03/17/2022,$78.22,1494354,$76.66,$78.39,$75.97
03/18/2022,$77.60,1968426,$77.36,$78.80,$77.17
03/21/2022,$77.39,1174350,$77.72,$78.4746,$75.95
03/22/2022,$79.08,1172614,$77.60,$80.45,$77.49
03/23/2022,$77.99,1128289,$79.12,$79.79,$77.61
03/24/2022,$79.53,988531,$78.28,$79.75,$77.94
03/25/2022,$79.65,1058948,$79.67,$79.83,$77.91
03/28/2022,$84.09,4263509,$79.68,$85.79,$79.545
03/29/2022,$84.59,1562118,$83.90,$85.2341,$81.82
03/30/2022,$81.94,1094495,$83.83,$84.42,$81.41
03/31/2022,$83.74,2248523,$82.32,$85.28,$81.93
04/01/2022,$84.01,1422558,$84.10,$86.31,$82.89
04/04/2022,$83.96,1408854,$83.46,$84.775,$82.45
04/05/2022,$80.33,2516932,$81.40,$82.92,$79.83
04/06/2022,$78.13,1265902,$79.03,$79.99,$77.41
04/07/2022,$78.54,942382,$78.26,$79.90,$77.07
04/08/2022,$77.61,890360,$78.38,$79.43,$76.95
04/11/2022,$78.86,1311229,$76.65,$80.37,$76.25
04/12/2022,$79.10,1539279,$79.89,$81.60,$79.05
04/13/2022,$79.70,785988,$78.83,$79.97,$77.76
04/14/2022,$78.12,835703,$79.74,$80.638,$78.10
04/18/2022,$78.66,555937,$77.85,$79.36,$77.53
04/19/2022,$78.73,862261,$78.15,$79.58,$77.71
04/20/2022,$76.93,901135,$79.52,$80.08,$76.74
04/21/2022,$74.43,1685191,$77.99,$79.10,$73.90
04/22/2022,$72.37,2845749,$74.43,$75.525,$72.143
04/25/2022,$72.45,1275273,$71.07,$72.50,$69.56
04/26/2022,$71.44,1211681,$71.87,$73.20,$71.11
04/27/2022,$72.14,1067467,$72.43,$74.60,$71.92
04/28/2022,$72.26,1570110,$72.71,$73.52,$70.01
04/29/2022,$73.03,2522403,$73.07,$74.98,$72.60
05/02/2022,$73.64,1392659,$72.77,$74.31,$71.42
05/03/2022,$75.11,1056284,$72.85,$76.65,$72.57
05/04/2022,$78.70,1403859,$75.66,$78.96,$75.01
05/05/2022,$76.41,1070569,$77.38,$77.92,$75.21
05/06/2022,$72.14,1398122,$75.28,$75.68,$71.25
05/09/2022,$68.25,1472202,$70.17,$71.13,$67.01
05/10/2022,$67.58,1189680,$69.98,$70.68,$66.45
05/11/2022,$61.72,2230655,$66.96,$67.39,$61.56
05/12/2022,$61.40,2070652,$60.47,$62.64,$59.60
05/13/2022,$64.25,1629634,$64.85,$66.0084,$63.55
05/16/2022,$62.77,861145,$63.74,$64.23,$62.3716
05/17/2022,$65.40,970909,$64.72,$65.53,$63.66
05/18/2022,$65.36,1156245,$63.87,$66.8525,$63.82
05/19/2022,$66.47,1080662,$65.34,$67.85,$65.24
05/20/2022,$65.77,1402658,$67.56,$68.67,$63.8408
